id,capacity_mw,capacity_log_mw,plant_age,abs_latitude,latitude,longitude,age_x_capacity,fuel_group,primary_fuel,other_fuel1,owner_bucket,capacity_band,lat_band,lon_band,underperforming
5591,61.8,4.139955073474153,41.0,47.7351,47.7351,-117.3705,169.73815801244027,fossil,Gas,__NONE__,Avista Corp,xlarge,lat_bin_5,lon_bin_5,1
5592,3.0,1.3862943611198906,5.0,37.7503,37.7503,-113.2537,6.931471805599453,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_3,lon_bin_5,0
5593,16.5,2.8622008809294686,73.0,42.7664,42.7664,-114.9082,208.9406643078512,renewable,Hydro,__NONE__,Idaho Power Co,large,lat_bin_4,lon_bin_5,0
5594,78.2,4.37197629882038,9.0,35.2436,35.2436,-102.21,39.34778668938342,renewable,Wind,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_6,0
5595,126.0,4.844187086458591,70.0,39.9052,39.9052,-121.3452,339.0930960521014,renewable,Hydro,__NONE__,Pacific Gas & Electric Co.,xlarge,lat_bin_4,lon_bin_4,0
5596,43.2,3.7887247890836524,94.0,47.4181,47.4181,-123.2252,356.1401301738633,renewable,Hydro,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_5,lon_bin_4,0
5597,22.0,3.1354942159291497,4.0,32.5755,32.5755,-84.3165,12.541976863716599,renewable,Solar,__NONE__,Southern Power Co,large,lat_bin_3,lon_bin_7,0
5598,3.9,1.589235205116581,54.51282051282078,41.7803,41.7803,-99.1361,86.6336934891761,fossil,Oil,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_6,0
5599,372.0,5.921578419643816,18.0,32.7976,32.7976,-88.606,106.58841155358868,fossil,Gas,Oil,Tennessee Valley Authority,utility,lat_bin_3,lon_bin_7,1
5600,29.9,3.4307561839036995,36.0,33.9461,33.9461,-116.6769,123.50722262053318,renewable,Wind,__NONE__,__OTHER_OWNER__,large,lat_bin_3,lon_bin_5,1
5601,1.0,0.6931471805599453,32.0,40.1671,40.1671,-111.4995,22.18070977791825,renewable,Hydro,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_5,0
5602,1.1,0.7419373447293773,6.0,37.8329,37.8329,-122.284,4.451624068376264,fossil,Gas,__NONE__,Bloom Energy,tiny,lat_bin_3,lon_bin_4,0
5603,6.5,2.0149030205422647,56.30769230769192,47.7647,47.7647,-96.6334,113.4545393105329,fossil,Coal,__NONE__,__OTHER_OWNER__,medium,lat_bin_5,lon_bin_6,1
5604,15.0,2.772588722239781,63.0,44.5065,44.5065,-74.7534,174.6730895011062,renewable,Hydro,__NONE__,Erie Boulevard Hydropower LP,large,lat_bin_4,lon_bin_8,0
5605,7.0,2.0794415416798357,3.0,38.6902,38.6902,-121.5865,6.238324625039507,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_4,1
5606,49.8,3.927896354584436,34.0,37.4903,37.4903,-120.9044,133.54847605587082,fossil,Gas,Oil,Turlock Irrigation District,xlarge,lat_bin_3,lon_bin_4,1
5607,346.8,5.851627601920183,12.0,44.5367,44.5367,-92.9155,70.2195312230422,fossil,Gas,Oil,Invenergy Services LLC,utility,lat_bin_4,lon_bin_7,1
5608,20.0,3.044522437723423,10.0,44.3481,44.3481,-87.9278,30.44522437723423,renewable,Wind,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_7,0
5609,208.0,5.342334251964811,84.4519230769231,38.2044,38.2044,-92.6239,451.1704012981437,renewable,Hydro,__NONE__,Union Electric Co - (MO),utility,lat_bin_3,lon_bin_7,1
5610,100.8,4.623010104116422,28.285714285714448,30.4992,30.4992,-91.1872,130.7651429450081,fossil,Gas,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_2,lon_bin_7,0
5611,125.6,4.841032509710076,3.0,33.7039,33.7039,-97.372,14.52309752913023,renewable,Wind,__NONE__,Southern Power Co,xlarge,lat_bin_3,lon_bin_6,0
5612,7.0,2.0794415416798357,92.0,39.3246,39.3246,-120.6448,191.30862183454488,renewable,Hydro,__NONE__,Pacific Gas & Electric Co.,medium,lat_bin_4,lon_bin_4,1
5613,6.2,1.9740810260220096,37.0,44.9549,44.9549,-116.3871,73.04099796281436,other,Waste,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_5,1
5614,4.199999999999999,1.6486586255873816,2.0,33.2433,33.2433,-111.8924,3.2973172511747633,renewable,Solar,__NONE__,Tesla Inc.,small,lat_bin_3,lon_bin_5,1
5615,5.0,1.791759469228055,4.0,36.3535,36.3535,-78.5842,7.16703787691222,renewable,Solar,__NONE__,SRE Utility Solar 1  LLC,medium,lat_bin_3,lon_bin_8,0
5616,1.3,0.832909122935104,4.0,41.6211,41.6211,-71.057,3.331636491740416,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,0
5617,679.5,6.522827822091521,45.0,42.1011,42.1011,-91.7781,293.52725199411844,other,Nuclear,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_7,1
5618,1.6,0.9555114450274365,28.0,42.985,42.985,-83.9764,26.75432046076822,other,Waste,__NONE__,WM Renewable Energy LLC,tiny,lat_bin_4,lon_bin_7,0
5619,3.0,1.3862943611198906,3.0,33.7661,33.7661,-118.2847,4.1588830833596715,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_3,lon_bin_5,0
5620,8.6,2.2617630984737906,10.0,36.1039,36.1039,-115.1794,22.617630984737907,fossil,Gas,__NONE__,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_5,0
5621,1.0,0.6931471805599453,95.0,38.8414,38.8414,-104.9738,65.8489821531948,renewable,Hydro,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_6,1
5622,49.2,3.9160150266976834,100.78048780487802,39.2569,39.2569,-120.7674,394.657904641825,renewable,Hydro,__NONE__,Pacific Gas & Electric Co.,xlarge,lat_bin_4,lon_bin_4,1
5623,37.8,3.6584202466292277,12.0,39.8794,39.8794,-78.9183,43.901042959550736,renewable,Wind,__NONE__,NRG Energy Gas & Wind Holdings Inc,large,lat_bin_4,lon_bin_8,0
5624,2.0,1.0986122886681096,8.0,34.1742,34.1742,-116.1528,8.788898309344876,renewable,Solar,__NONE__,CleanCapital,tiny,lat_bin_3,lon_bin_5,0
5625,168.0,5.1298987149230735,57.0,31.6245,31.6245,-85.0652,292.4042267506152,renewable,Hydro,__NONE__,__OTHER_OWNER__,utility,lat_bin_2,lon_bin_7,0
5626,19.5,3.0204248861443626,10.0,46.2456,46.2456,-103.7672,30.204248861443624,renewable,Wind,__NONE__,__OTHER_OWNER__,large,lat_bin_5,lon_bin_6,0
5627,318.3,5.766131099720736,18.0,47.0861,47.0861,-122.3657,103.79035979497326,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_5,lon_bin_4,0
5628,18.5,2.970414465569701,51.0,41.1189,41.1189,-77.4709,151.49113774405475,fossil,Oil,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_8,1
5629,64.6,4.183575695950044,33.5,37.401,37.401,-121.9687,140.14978581432646,fossil,Gas,Oil,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_4,1
5630,1.8,1.0296194171811583,3.0,40.7649,40.7649,-94.4756,3.088858251543475,renewable,Wind,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_6,0
5631,30.0,3.4339872044851463,4.0,33.3866,33.3866,-82.1401,13.735948817940585,renewable,Solar,__NONE__,Georgia Power Co,large,lat_bin_3,lon_bin_7,1
5632,20.0,3.044522437723423,3.0,33.6187,33.6187,-114.6962,9.13356731317027,renewable,Solar,__NONE__,__OTHER_OWNER__,large,lat_bin_3,lon_bin_5,0
5633,78.0,4.3694478524670215,3.0,45.6608,45.6608,-95.0128,13.108343557401064,renewable,Wind,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_5,lon_bin_6,0
5634,27.0,3.332204510175204,48.0,40.8079,40.8079,-96.7107,159.94581648840978,fossil,Gas,Oil,__OTHER_OWNER__,large,lat_bin_4,lon_bin_6,1
5635,915.7,6.82078026496773,6.392923446542909,33.4225,33.4225,-111.9122,43.60472607962935,fossil,Gas,__NONE__,Arizona Public Service Co,utility,lat_bin_3,lon_bin_5,0
5636,1.6,0.9555114450274365,9.0,42.1044,42.1044,-72.0325,8.599603005246928,other,Waste,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,0
5637,660.7,6.494812281018014,41.717572271833205,32.0603,32.0603,-109.8931,270.9478007253589,fossil,Gas,Coal,__OTHER_OWNER__,utility,lat_bin_3,lon_bin_5,0
5638,730.2,6.59468702013994,28.266228430567025,27.8194,27.8194,-97.4192,186.4069297393709,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_2,lon_bin_6,0
5639,17.5,2.917770732084279,21.285714285714448,42.279,42.279,-71.7598,62.10683415436584,fossil,Gas,Oil,__OTHER_OWNER__,large,lat_bin_4,lon_bin_8,0
5640,4.8,1.7578579175523736,14.0,30.9283,30.9283,-85.4261,24.610010845733232,other,Waste,__NONE__,WM Renewable Energy LLC,small,lat_bin_2,lon_bin_7,0
5641,519.0,6.253828811575473,19.0,38.3681,38.3681,-82.5339,118.82274741993399,fossil,Gas,__NONE__,Appalachian Power Co,utility,lat_bin_3,lon_bin_7,0
5642,40.8,3.7328963395307104,8.0,42.5839,42.5839,-91.3708,29.863170716245683,renewable,Wind,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_7,0
5643,5.0,1.791759469228055,29.0,39.1119,39.1119,-94.5811,51.961024607613595,fossil,Gas,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_6,0
5644,9.0,2.302585092994046,7.0,35.0227,35.0227,-114.1627,16.11809565095832,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_5,0
5645,7.200000000000001,2.1041341542702074,55.888888888888914,36.3858,36.3858,-90.1867,117.59771995532387,fossil,Oil,Gas,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_7,1
5646,1320.0,7.186144304522325,54.5,41.4946,41.4946,-88.1238,391.64486459646673,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_7,0
5647,5.2,1.8245492920510458,4.0,38.646,38.646,-121.1626,7.298197168204183,renewable,Solar,__NONE__,Tesla Inc.,medium,lat_bin_4,lon_bin_4,1
5648,78.6,4.377014092850337,23.138676844783504,40.6447,40.6447,-73.5683,101.27831463952717,fossil,Gas,Oil,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_8,1
5649,3.4,1.4816045409242156,32.0,46.5628,46.5628,-87.5686,47.4113453095749,renewable,Hydro,__NONE__,__OTHER_OWNER__,small,lat_bin_5,lon_bin_7,0
5650,5.5,1.8718021769015913,34.0,33.8937,33.8937,-116.5678,63.64127401465411,renewable,Wind,__NONE__,Terra-Gen Operating Co-Wind,medium,lat_bin_3,lon_bin_5,1
5651,76.5,4.350277936359301,35.98039215686322,27.8733,27.8733,-82.6741,156.52470614155732,other,Waste,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_2,lon_bin_7,0
5652,5.0,1.791759469228055,4.0,35.8252,35.8252,-77.4578,7.16703787691222,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_8,0
5653,6.0,1.9459101490553132,7.0,33.9089,33.9089,-116.5556,13.621371043387192,renewable,Wind,__NONE__,Greenbacker Renewable Energy Corporation,medium,lat_bin_3,lon_bin_5,0
5654,10.5,2.4423470353692043,2.0,42.7151,42.7151,-84.4824,4.8846940707384086,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_7,1
5655,17.7,2.928523523860541,4.536723163841998,31.5553,31.5553,-110.35,13.28590050655431,renewable,Solar,__NONE__,__OTHER_OWNER__,large,lat_bin_2,lon_bin_5,1
5656,86.9,4.476199804691132,40.0,31.7569,31.7569,-106.375,179.04799218764526,fossil,Gas,Oil,__OTHER_OWNER__,xlarge,lat_bin_2,lon_bin_6,1
5657,8.0,2.1972245773362196,71.0,44.0696,44.0696,-122.835,156.00294499087158,renewable,Hydro,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_4,0
5658,14.4,2.7343675094195836,4.0,36.0316,36.0316,-114.9294,10.937470037678334,renewable,Solar,__NONE__,__OTHER_OWNER__,large,lat_bin_3,lon_bin_5,1
5659,1.5,0.9162907318741551,6.0,37.3522,37.3522,-120.5069,5.497744391244931,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_4,0
5660,100.5,4.620058798481842,10.0,41.7619,41.7619,-76.8553,46.20058798481842,renewable,Wind,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_8,1
5661,100.0,4.61512051684126,91.0,32.6189,32.6189,-86.2548,419.97596703255465,renewable,Hydro,__NONE__,Alabama Power Co,xlarge,lat_bin_3,lon_bin_7,0
5662,32.6,3.5145260669691587,21.0,44.0006,44.0006,-75.9612,73.80504740635233,renewable,Hydro,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_8,0
5663,122.4,4.8154311114712876,27.0,28.4426,28.4426,-81.4123,130.01664000972477,fossil,Gas,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_2,lon_bin_7,0
5664,9.8,2.379546134130174,6.224489795918771,40.5606,40.5606,-112.0478,14.811460630811228,fossil,Gas,__NONE__,Bloom Energy,medium,lat_bin_4,lon_bin_5,0
5665,1.1,0.7419373447293773,27.0,53.864,53.864,-166.5126,20.03230830769319,fossil,Oil,__NONE__,__OTHER_OWNER__,tiny,lat_bin_6,lon_bin_1,0
5666,2244.8,7.716817084138438,15.735254811119148,34.8392,34.8392,-79.7406,121.4260831497158,fossil,Gas,Oil,Duke Energy Progress - (NC),utility,lat_bin_3,lon_bin_8,0
5667,15.6,2.8094026953624973,56.7179487179485,43.4028,43.4028,-94.8433,159.34355800363642,fossil,Gas,Oil,__OTHER_OWNER__,large,lat_bin_4,lon_bin_6,1
5668,15.0,2.772588722239781,12.0,39.2458,39.2458,-120.0272,33.27106466687737,fossil,Oil,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_4,0
5669,100.0,4.61512051684126,64.75,36.4789,36.4789,-77.6722,298.8290534654716,renewable,Hydro,__NONE__,Virginia Electric & Power Co,xlarge,lat_bin_3,lon_bin_8,0
5670,3.1,1.410986973710262,33.0,42.2608,42.2608,-111.6656,46.56257013243865,renewable,Hydro,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_5,0
5671,5.0,1.791759469228055,4.0,36.2889,36.2889,-78.6046,7.16703787691222,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_8,0
5672,1.0,0.6931471805599453,4.0,32.7904,32.7904,-115.8632,2.772588722239781,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_5,1
5673,50.0,3.9318256327243257,35.256000000000085,41.3595,41.3595,-93.5633,138.62044450732915,fossil,Oil,Gas,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_7,1
5674,90.2,4.513054897080286,29.0,43.2481,43.2481,-93.205,130.87859201532828,fossil,Oil,__NONE__,Interstate Power and Light Co,xlarge,lat_bin_4,lon_bin_7,0
5675,49.0,3.912023005428146,15.0,33.8912,33.8912,-117.6085,58.68034508142219,fossil,Gas,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_5,1
5676,1.8,1.0296194171811583,14.0,35.4774,35.4774,-81.2623,14.414671840536217,fossil,Oil,__NONE__,North Carolina Mun Power Agny #1,tiny,lat_bin_3,lon_bin_7,0
5677,3.9,1.589235205116581,3.0,44.2201,44.2201,-92.6543,4.767705615349743,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_7,1
5678,494.1,6.204759762367377,19.0,33.8148,33.8148,-83.6954,117.89043548498017,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_3,lon_bin_7,0
5679,90.0,4.51085950651685,13.0,34.8147,34.8147,-105.0108,58.64117358471905,renewable,Wind,__NONE__,Leeward Asset Management  LLC,xlarge,lat_bin_3,lon_bin_6,0
5680,4.9,1.7749523509116738,5.0,34.859,34.859,-79.108,8.874761754558369,renewable,Solar,__NONE__,Cypress Creek Renewables,small,lat_bin_3,lon_bin_8,0
5681,303.40000000000003,5.718342625987531,39.73302570863598,35.0986,35.0986,-78.8294,227.20705456915152,fossil,Gas,Oil,__OTHER_OWNER__,utility,lat_bin_3,lon_bin_8,1
5682,1.0,0.6931471805599453,12.0,40.6853,40.6853,-73.4258,8.317766166719343,fossil,Gas,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,0
5683,17.2,2.9014215940827497,58.95930232558112,37.9876,37.9876,-103.5468,171.06579293949434,fossil,Oil,Gas,__OTHER_OWNER__,large,lat_bin_3,lon_bin_6,1
5684,151.8,5.02912987673242,56.33333333333326,40.9146,40.9146,-109.4217,283.3076497225926,renewable,Hydro,__NONE__,U S Bureau of Reclamation,xlarge,lat_bin_4,lon_bin_5,0
5685,184.0,5.220355825078325,3.0,40.9675,40.9675,-88.1975,15.661067475234976,renewable,Wind,__NONE__,EDF Renewable Asset Holdings  Inc.,utility,lat_bin_4,lon_bin_7,0
5686,45.6,3.8416005411316,84.0,41.4639,41.4639,-97.3283,322.6944454550544,renewable,Hydro,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_6,1
5687,18.5,2.970414465569701,36.71891891891869,43.4172,43.4172,-93.5322,109.07040791683704,fossil,Oil,Gas,__OTHER_OWNER__,large,lat_bin_4,lon_bin_7,0
5688,1.0,0.6931471805599453,96.0,44.6172,44.6172,-75.4042,66.54212933375474,renewable,Hydro,__NONE__,Erie Boulevard Hydropower LP,tiny,lat_bin_4,lon_bin_8,0
5689,1.6,0.9555114450274365,25.0,43.3744,43.3744,-92.1331,23.88778612568591,fossil,Oil,__NONE__,Industrial Energy Applications Inc,tiny,lat_bin_4,lon_bin_7,1
5690,74.5,4.324132656254979,2.0,27.6095,27.6095,-80.5372,8.648265312509958,renewable,Solar,__NONE__,Florida Power & Light Co,xlarge,lat_bin_2,lon_bin_8,1
5691,3.4,1.4816045409242156,16.5,30.3225,30.3225,-95.2681,24.446474925249557,other,Waste,__NONE__,__OTHER_OWNER__,small,lat_bin_2,lon_bin_6,0
5692,3.0,1.3862943611198906,2.0,37.335,37.335,-79.481,2.772588722239781,renewable,Solar,__NONE__,Oppidum Renewables USA  LLC,small,lat_bin_3,lon_bin_8,1
5693,18.0,2.9444389791664403,12.0,42.0994,42.0994,-113.3825,35.33326774999728,renewable,Geothermal,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_5,0
5694,1.0,0.6931471805599453,13.0,37.7956,37.7956,-122.4028,9.010913347279288,fossil,Gas,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_4,0
5695,300.6,5.709101636133801,14.0,37.4878,37.4878,-120.8956,79.92742290587321,fossil,Gas,__NONE__,Turlock Irrigation District,utility,lat_bin_3,lon_bin_4,0
5696,5.0,1.791759469228055,7.0,35.8036,35.8036,-77.8736,12.542316284596385,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_8,1
5697,134.0,4.90527477843843,67.0,45.9628,45.9628,-122.3355,328.6534101553748,renewable,Hydro,__NONE__,PacifiCorp,xlarge,lat_bin_5,lon_bin_4,0
5698,4.6,1.7227665977411035,38.0,41.949,41.949,-74.2063,65.46513071416193,renewable,Hydro,__NONE__,New York Power Authority,small,lat_bin_4,lon_bin_8,1
5699,60.5,4.119037174812473,19.0,32.5624,32.5624,-116.9439,78.26170632143698,fossil,Gas,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_5,1
5700,922.2,6.8278458957538355,53.41249186727396,42.8378,42.8378,-105.7769,364.6922633779516,fossil,Coal,Oil,PacifiCorp,utility,lat_bin_4,lon_bin_6,0
5701,381.8,5.947512659578799,22.0633839706652,29.7591,29.7591,-95.0096,131.22225547867924,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_2,lon_bin_6,0
5702,5.0,1.791759469228055,3.0,43.8236,43.8236,-72.3311,5.375278407684165,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_8,1
5703,13.8,2.6946271807700692,14.0,46.658,46.658,-121.1287,37.72478053078097,renewable,Hydro,__NONE__,__OTHER_OWNER__,large,lat_bin_5,lon_bin_4,0
5704,20.0,3.044522437723423,56.0,39.7283,39.7283,-75.6289,170.4932565125117,fossil,Oil,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_8,0
5705,5.0,1.791759469228055,6.0,35.2431,35.2431,-78.3869,10.75055681536833,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_8,0
5706,4.9,1.7749523509116738,4.0,36.4286,36.4286,-79.3489,7.099809403646695,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_3,lon_bin_8,0
5707,1.1,0.7419373447293773,98.7272727272723,44.8764,44.8764,-88.1475,73.24945057964548,renewable,Hydro,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_7,0
5708,66.0,4.204692619390966,92.0,39.9106,39.9106,-121.3277,386.83172098396886,renewable,Hydro,__NONE__,Pacific Gas & Electric Co.,xlarge,lat_bin_4,lon_bin_4,1
5709,3.8,1.5686159179138452,18.631578947368098,41.9881,41.9881,-96.916,29.225791312710083,fossil,Oil,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_6,0
5710,1.8,1.0296194171811583,18.0,35.3036,35.3036,-81.5225,18.533149509260852,fossil,Oil,__NONE__,North Carolina Mun Power Agny #1,tiny,lat_bin_3,lon_bin_7,1
5711,16.4,2.856470206220483,10.829268292682855,34.2372,34.2372,-116.0542,30.933482233216733,fossil,Gas,Oil,__OTHER_OWNER__,large,lat_bin_3,lon_bin_5,0
5712,14.0,2.70805020110221,21.0,44.8196,44.8196,-93.1156,56.869054223146414,fossil,Oil,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_7,0
5713,56.0,4.04305126783455,90.96428571428555,43.2339,43.2339,-73.7556,367.77327068480645,renewable,Hydro,__NONE__,Erie Boulevard Hydropower LP,xlarge,lat_bin_4,lon_bin_8,0
5714,221.3,5.404027820970151,28.0,43.1619,43.1619,-78.745,151.31277898716422,fossil,Gas,Oil,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_8,1
5715,45.7,3.8437441646748516,31.0,45.1406,45.1406,-70.4256,119.1560691049204,other,Waste,Oil,__OTHER_OWNER__,xlarge,lat_bin_5,lon_bin_8,1
5716,5.0,1.791759469228055,8.0,36.0281,36.0281,-119.0747,14.33407575382444,renewable,Solar,__NONE__,Southern California Edison Co,medium,lat_bin_3,lon_bin_5,0
5717,6.1,1.9600947840472698,5.0,35.2836,35.2836,-106.8128,9.80047392023635,renewable,Solar,__NONE__,PNM Resources,medium,lat_bin_3,lon_bin_5,0
5718,2.0,1.0986122886681096,5.0,42.5025,42.5025,-76.2865,5.493061443340547,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,0
5719,1800.0,7.496097345175956,39.5,34.4228,34.4228,-92.1406,296.09584513445026,fossil,Coal,__NONE__,__OTHER_OWNER__,utility,lat_bin_3,lon_bin_7,0
5720,3.0,1.3862943611198906,11.0,41.7761,41.7761,-72.6067,15.249237972318797,fossil,Gas,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_8,0
5721,1.6,0.9555114450274365,3.0,41.663,41.663,-70.8632,2.866534335082309,renewable,Solar,__NONE__,GSRP,tiny,lat_bin_4,lon_bin_8,1
5722,6.4,2.0014800002101243,11.0,43.82,43.82,-75.9175,22.01628000231137,other,Waste,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_8,0
5723,696.3999999999999,6.5473591342415505,16.0,30.2098,30.2098,-97.6129,104.75774614786481,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_2,lon_bin_6,0
5724,49.5,3.9219733362813143,20.0,41.3974,41.3974,-83.6412,78.43946672562629,fossil,Gas,__NONE__,American Mun Power-Ohio  Inc,xlarge,lat_bin_4,lon_bin_7,1
5725,3.4,1.4816045409242156,8.0,42.8869,42.8869,-76.9683,11.852836327393725,renewable,Wind,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_8,1
5726,8.0,2.1972245773362196,32.0,46.5717,46.5717,-87.4764,70.31118647475903,renewable,Hydro,__NONE__,__OTHER_OWNER__,medium,lat_bin_5,lon_bin_7,0
5727,133.2,4.8993312245375815,31.0,36.225,36.225,-121.1278,151.87926796066503,fossil,Gas,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_4,0
5728,12.7,2.617395832834079,33.0,38.8352,38.8352,-121.093,86.37406248352461,renewable,Hydro,__NONE__,Pacific Gas & Electric Co.,large,lat_bin_4,lon_bin_4,1
5729,35.0,3.58351893845611,29.0,39.9092,39.9092,-75.1169,103.92204921522719,other,Waste,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_8,1
5730,1.3,0.832909122935104,10.0,39.8667,39.8667,-75.6678,8.32909122935104,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,0
5731,240.0,5.484796933490655,18.0,39.3531,39.3531,-91.2295,98.72634480283179,fossil,Gas,Oil,Union Electric Co - (MO),utility,lat_bin_4,lon_bin_7,1
5732,1.6,0.9555114450274365,85.0,42.1919,42.1919,-72.6097,81.21847282733209,renewable,Hydro,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,1
5733,50.0,3.9318256327243257,3.0,34.6556,34.6556,-118.2807,11.795476898172977,renewable,Solar,__NONE__,Sustainable Power Group  LLC,xlarge,lat_bin_3,lon_bin_5,0
5734,1.0,0.6931471805599453,5.0,33.1526,33.1526,-107.2498,3.4657359027997265,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_5,1
5735,92.70000000000002,4.540098189244377,6.121898597626341,37.3617,37.3617,-121.9436,27.794020737821043,fossil,Oil,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_4,1
5736,3.9,1.589235205116581,3.0,45.3827,45.3827,-92.7725,4.767705615349743,renewable,Solar,__NONE__,Terraform Arcadia,small,lat_bin_5,lon_bin_7,0
5737,8.600000000000001,2.2617630984737906,31.0,41.3243,41.3243,-73.1021,70.11465605268751,renewable,Hydro,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_8,0
5738,4.3,1.667706820558076,3.0,33.0185,33.0185,-116.8607,5.003120461674229,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_3,lon_bin_5,0
5739,84.0,4.442651256490317,42.0,33.6039,33.6039,-101.8408,186.5913527725933,fossil,Gas,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_6,0
5740,4.4,1.6863989535702286,97.36363636363649,41.8396,41.8396,-86.3511,164.19393447942883,renewable,Hydro,__NONE__,Indiana Michigan Power Co,small,lat_bin_4,lon_bin_7,0
5741,49.5,3.9219733362813143,11.0,44.1238,44.1238,-96.0784,43.141706699094456,renewable,Wind,__NONE__,Avangrid Renewables LLC,xlarge,lat_bin_4,lon_bin_6,0
5742,10.0,2.3978952727983707,7.0,46.2753,46.2753,-109.4828,16.785266909588593,renewable,Wind,__NONE__,__OTHER_OWNER__,medium,lat_bin_5,lon_bin_5,1
